Curso,Estado,NumIngressantes,MediaSalarial
QUÍMICA DO PETRÓLEO,Rio Grande do Norte,49,3250.23
METEOROLOGIA,Rio Grande do Norte,47,3250.23
CIêNCIA E TECNOLOGIA,Rio Grande do Norte,46,3250.23
DESIGN,Rio Grande do Norte,45,3250.23
GEOFISICA,Rio Grande do Norte,45,3250.23
CIÊNCIAS DA COMPUTAÇÃO,Rio Grande do Norte,44,3250.23
ENGENHARIA AGRONÔMICA,Rio Grande do Norte,44,3250.23
ARTES VISUAIS,Rio Grande do Norte,44,3250.23
ENGENHARIA DE ALIMENTOS,Rio Grande do Norte,44,3250.23
CIÊNCIAS ATUARIAIS,Rio Grande do Norte,44,3250.23
GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Rio Grande do Norte,43,3250.23
CONSTRUÇÃO DE EDIFÍCIOS,Rio Grande do Norte,43,3250.23
ENGENHARIA DE AQUICULTURA,Rio Grande do Norte,43,3250.23
ENGENHARIA BIOMÉDICA,Rio Grande do Norte,43,3250.23
LETRAS - ESPANHOL,Rio Grande do Norte,42,3250.23
LETRAS - LIBRAS,Rio Grande do Norte,42,3250.23
GESTÃO DESPORTIVA E DE LAZER,Rio Grande do Norte,41,3250.23
COMÉRCIO EXTERIOR,Rio Grande do Norte,41,3250.23
LETRAS - LÍNGUA PORTUGUESA E LIBRAS,Rio Grande do Norte,41,3250.23
GESTÃO DE TURISMO,Rio Grande do Norte,40,3250.23
BIOLOGIA,Rio Grande do Norte,40,3250.23
PROCESSOS QUÍMICOS,Rio Grande do Norte,40,3250.23
PRODUÇÃO CULTURAL,Rio Grande do Norte,40,3250.23
TEATRO,Rio Grande do Norte,40,3250.23
ENGENHARIA MECATRÔNICA,Rio Grande do Norte,39,3250.23
ENGENHARIA DE ENERGIAS,Rio Grande do Norte,38,3250.23
ENERGIAS RENOVÁVEIS,Rio Grande do Norte,36,3250.23
ALIMENTOS,Rio Grande do Norte,36,3250.23
AGROECOLOGIA,Rio Grande do Norte,36,3250.23
DANÇA,Rio Grande do Norte,36,3250.23
ENGENHARIA DE SOFTWARE,Rio Grande do Norte,34,3250.23
JOGOS DIGITAIS,Rio Grande do Norte,33,3250.23
GEOLOGIA,Rio Grande do Norte,33,3250.23
LETRAS - FRANCÊS,Rio Grande do Norte,33,3250.23
ENGENHARIA DE TELECOMUNICAÇÕES,Rio Grande do Norte,30,3250.23
ENGENHARIA DE MATERIAIS,Rio Grande do Norte,28,3250.23
TEOLOGIA,Rio Grande do Norte,19,3250.23
"RÁDIO, TV E INTERNET",Rio Grande do Norte,11,3250.23
ENGENHARIA AMBIENTAL E SANITÁRIA,Rio Grande do Norte,11,3250.23
FOTOGRAFIA,Rio Grande do Norte,5,3250.23
SISTEMA DE INFORMAÇÃO,Rio Grande do Norte,4,3250.23
DIREITO,Rio Grande do Sul,11615,3891.95
ADMINISTRAÇÃO,Rio Grande do Sul,6060,3891.95
PSICOLOGIA,Rio Grande do Sul,5227,3891.95
ENFERMAGEM,Rio Grande do Sul,3806,3891.95
EDUCAÇÃO FÍSICA,Rio Grande do Sul,3169,3891.95
CIÊNCIAS CONTÁBEIS,Rio Grande do Sul,2428,3891.95
MEDICINA VETERINÁRIA,Rio Grande do Sul,2321,3891.95
AGRONOMIA,Rio Grande do Sul,2265,3891.95
PEDAGOGIA,Rio Grande do Sul,2209,3891.95
MEDICINA,Rio Grande do Sul,2159,3891.95
ARQUITETURA E URBANISMO,Rio Grande do Sul,2096,3891.95
ENGENHARIA MECÂNICA,Rio Grande do Sul,2081,3891.95
FISIOTERAPIA,Rio Grande do Sul,2072,3891.95
ENGENHARIA CIVIL,Rio Grande do Sul,1992,3891.95
ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Rio Grande do Sul,1680,3891.95
NUTRIÇÃO,Rio Grande do Sul,1601,3891.95
CIÊNCIA DA COMPUTAÇÃO,Rio Grande do Sul,1404,3891.95
FARMÁCIA,Rio Grande do Sul,1384,3891.95
ENGENHARIA DE PRODUÇÃO,Rio Grande do Sul,1379,3891.95
ODONTOLOGIA,Rio Grande do Sul,1344,3891.95
CIÊNCIAS BIOLÓGICAS,Rio Grande do Sul,1310,3891.95
MATEMÁTICA,Rio Grande do Sul,1123,3891.95
BIOMEDICINA,Rio Grande do Sul,997,3891.95
HISTÓRIA,Rio Grande do Sul,985,3891.95
ENGENHARIA ELÉTRICA,Rio Grande do Sul,954,3891.95
PROCESSOS GERENCIAIS,Rio Grande do Sul,926,3891.95
CIÊNCIAS ECONÔMICAS,Rio Grande do Sul,921,3891.95
ENGENHARIA QUÍMICA,Rio Grande do Sul,708,3891.95
ESTÉTICA E COSMÉTICA,Rio Grande do Sul,686,3891.95
QUÍMICA,Rio Grande do Sul,685,3891.95
JORNALISMO,Rio Grande do Sul,661,3891.95
FÍSICA,Rio Grande do Sul,599,3891.95
GESTÃO DE RECURSOS HUMANOS,Rio Grande do Sul,577,3891.95
GASTRONOMIA,Rio Grande do Sul,557,3891.95
FILOSOFIA,Rio Grande do Sul,554,3891.95
CIÊNCIAS SOCIAIS,Rio Grande do Sul,548,3891.95
GESTÃO AMBIENTAL,Rio Grande do Sul,543,3891.95
RELAÇÕES INTERNACIONAIS,Rio Grande do Sul,503,3891.95
GEOGRAFIA,Rio Grande do Sul,500,3891.95
ENGENHARIA DE COMPUTAÇÃO,Rio Grande do Sul,499,3891.95
ARTES VISUAIS,Rio Grande do Sul,496,3891.95
GESTÃO COMERCIAL,Rio Grande do Sul,462,3891.95
DESIGN,Rio Grande do Sul,456,3891.95
DESIGN GRÁFICO,Rio Grande do Sul,436,3891.95
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Rio Grande do Sul,413,3891.95
SISTEMAS PARA INTERNET,Rio Grande do Sul,412,3891.95
PUBLICIDADE E PROPAGANDA,Rio Grande do Sul,412,3891.95
ZOOTECNIA,Rio Grande do Sul,390,3891.95
JOGOS DIGITAIS,Rio Grande do Sul,384,3891.95
ENGENHARIA AMBIENTAL E SANITÁRIA,Rio Grande do Sul,378,3891.95
CIÊNCIAS JURÍDICAS E SOCIAIS,Rio Grande do Sul,361,3891.95
ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Rio Grande do Sul,359,3891.95
DESIGN DE MODA,Rio Grande do Sul,350,3891.95
ALIMENTOS,Rio Grande do Sul,345,3891.95
GESTÃO FINANCEIRA,Rio Grande do Sul,336,3891.95
MARKETING,Rio Grande do Sul,335,3891.95
LOGÍSTICA,Rio Grande do Sul,302,3891.95
SISTEMAS DE INFORMAÇÃO,Rio Grande do Sul,294,3891.95
LETRAS - PORTUGUÊS E ESPANHOL,Rio Grande do Sul,291,3891.95
REDES DE COMPUTADORES,Rio Grande do Sul,278,3891.95
MÚSICA,Rio Grande do Sul,269,3891.95
RELAÇÕES PÚBLICAS,Rio Grande do Sul,264,3891.95
LETRAS,Rio Grande do Sul,260,3891.95
ENGENHARIA DE ALIMENTOS,Rio Grande do Sul,243,3891.95
LETRAS - PORTUGUÊS E INGLÊS,Rio Grande do Sul,228,3891.95
DESIGN DE INTERIORES,Rio Grande do Sul,224,3891.95
SERVIÇO SOCIAL,Rio Grande do Sul,218,3891.95
COMÉRCIO EXTERIOR,Rio Grande do Sul,206,3891.95
GESTÃO DA QUALIDADE,Rio Grande do Sul,204,3891.95
ENGENHARIA AGRÍCOLA,Rio Grande do Sul,203,3891.95
ENGENHARIA DE SOFTWARE,Rio Grande do Sul,197,3891.95
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA,Rio Grande do Sul,185,3891.95
AGRONEGÓCIO,Rio Grande do Sul,179,3891.95
CIÊNCIA E TECNOLOGIA DE ALIMENTOS,Rio Grande do Sul,177,3891.95
LETRAS - LÍNGUA PORTUGUESA,Rio Grande do Sul,177,3891.95
LETRAS - PORTUGUÊS,Rio Grande do Sul,162,3891.95
ENGENHARIA DE ENERGIA,Rio Grande do Sul,159,3891.95
FONOAUDIOLOGIA,Rio Grande do Sul,158,3891.95
GESTÃO DO AGRONEGÓCIO,Rio Grande do Sul,157,3891.95
GESTÃO PÚBLICA,Rio Grande do Sul,155,3891.95
PRODUÇÃO MULTIMÍDIA,Rio Grande do Sul,154,3891.95
GESTÃO DE TURISMO,Rio Grande do Sul,148,3891.95
GESTÃO DE COOPERATIVAS,Rio Grande do Sul,146,3891.95
ENGENHARIA FLORESTAL,Rio Grande do Sul,145,3891.95
TEOLOGIA,Rio Grande do Sul,138,3891.95
PROGRAMA ESPECIAL DE GRADUAÇÃO DE FORMAÇÃO DE PROFESSORES PARA A EDUCAÇÃO PROFISSIONAL,Rio Grande do Sul,137,3891.95
TERAPIA OCUPACIONAL,Rio Grande do Sul,135,3891.95
ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA,Rio Grande do Sul,133,3891.95
TEATRO,Rio Grande do Sul,133,3891.95
ARQUIVOLOGIA,Rio Grande do Sul,133,3891.95
MODA,Rio Grande do Sul,128,3891.95
BIBLIOTECONOMIA,Rio Grande do Sul,127,3891.95
COMPUTAÇÃO,Rio Grande do Sul,125,3891.95
ADMINISTRAÇÃO PÚBLICA,Rio Grande do Sul,124,3891.95
AUTOMAÇÃO INDUSTRIAL,Rio Grande do Sul,124,3891.95
TURISMO,Rio Grande do Sul,122,3891.95
ENGENHARIA METALÚRGICA,Rio Grande do Sul,122,3891.95
PRODUÇÃO DE GRÃOS,Rio Grande do Sul,120,3891.95
FOTOGRAFIA,Rio Grande do Sul,120,3891.95
EDUCAÇÃO ESPECIAL,Rio Grande do Sul,119,3891.95
ENGENHARIA DA COMPUTAÇÃO,Rio Grande do Sul,116,3891.95
LETRAS - INGLÊS,Rio Grande do Sul,116,3891.95
PRODUÇÃO AUDIOVISUAL,Rio Grande do Sul,115,3891.95
HOTELARIA,Rio Grande do Sul,114,3891.95
DANÇA,Rio Grande do Sul,114,3891.95
QUÍMICA INDUSTRIAL,Rio Grande do Sul,110,3891.95
GESTÃO DE SEGURANÇA PRIVADA,Rio Grande do Sul,108,3891.95
CIÊNCIAS DA NATUREZA,Rio Grande do Sul,106,3891.95
BIOTECNOLOGIA,Rio Grande do Sul,106,3891.95
ENGENHARIA DE TELECOMUNICAÇÕES,Rio Grande do Sul,105,3891.95
ADMINISTRAÇÃO PÚBLICA E SOCIAL,Rio Grande do Sul,104,3891.95
DESIGN DE PRODUTO,Rio Grande do Sul,100,3891.95
ENGENHARIA AGRONÔMICA,Rio Grande do Sul,99,3891.95
GEOPROCESSAMENTO,Rio Grande do Sul,96,3891.95
CIÊNCIAS AERONÁUTICAS,Rio Grande do Sul,95,3891.95
ENGENHARIA AMBIENTAL,Rio Grande do Sul,89,3891.95
LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,Rio Grande do Sul,88,3891.95
ENGENHARIA DE MATERIAIS,Rio Grande do Sul,87,3891.95
GEOLOGIA,Rio Grande do Sul,86,3891.95
ELETRÔNICA INDUSTRIAL,Rio Grande do Sul,82,3891.95
SAÚDE COLETIVA,Rio Grande do Sul,78,3891.95
ESTATÍSTICA,Rio Grande do Sul,77,3891.95
COMÉRCIO INTERNACIONAL,Rio Grande do Sul,76,3891.95
INTERDISCIPLINAR EM EDUCAÇÃO DO CAMPO: CIÊNCIAS DA NATUREZA,Rio Grande do Sul,74,3891.95
LETRAS - PORTUGUÊS E FRANCÊS,Rio Grande do Sul,74,3891.95
AGROINDÚSTRIA,Rio Grande do Sul,73,3891.95
SISTEMA DE INFORMAÇÃO,Rio Grande do Sul,73,3891.95
ENGENHARIA DE TRANSPORTES E LOGíSTICA,Rio Grande do Sul,73,3891.95
SEGURANÇA DA INFORMAÇÃO,Rio Grande do Sul,73,3891.95
PROCESSOS QUÍMICOS,Rio Grande do Sul,72,3891.95
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA,Rio Grande do Sul,72,3891.95
ENGENHARIA CIVIL EMPRESARIAL,Rio Grande do Sul,71,3891.95
ENGENHARIA ELETRÔNICA,Rio Grande do Sul,70,3891.95
CIÊNCIAS EXATAS,Rio Grande do Sul,67,3891.95
ANTROPOLOGIA,Rio Grande do Sul,66,3891.95
ADMINISTRAÇÃO EM SISTEMAS E SERVIÇOS DE SAÚDE,Rio Grande do Sul,64,3891.95
CONSTRUÇÃO DE EDIFÍCIOS,Rio Grande do Sul,64,3891.95
RADIOLOGIA,Rio Grande do Sul,63,3891.95
ENGENHARIA BIOQUÍMICA,Rio Grande do Sul,63,3891.95
QUIROPRAXIA,Rio Grande do Sul,61,3891.95
GESTÃO DE MICRO E PEQUENAS EMPRESAS,Rio Grande do Sul,59,3891.95
CIÊNCIAS HUMANAS,Rio Grande do Sul,58,3891.95
GESTÃO DA PRODUÇÃO INDUSTRIAL,Rio Grande do Sul,57,3891.95
"LETRAS - LÍNGUAS ADICIONAIS INGLÊS, ESPANHOL E RESPECTIVAS LITERATURAS",Rio Grande do Sul,57,3891.95
CIÊNCIAS SOCIAIS - CIÊNCIA POLÍTICA,Rio Grande do Sul,57,3891.95
CIÊNCIAS DA COMPUTAÇÃO,Rio Grande do Sul,57,3891.95
LETRAS - PORTUGUÊS E ALEMÃO,Rio Grande do Sul,56,3891.95
LETRAS - LÍNGUA PORTUGUESA E LITERATURAS DE LíNGUA PORTUGUESA,Rio Grande do Sul,55,3891.95
EDUCAÇÃO DO CAMPO,Rio Grande do Sul,55,3891.95
COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS,Rio Grande do Sul,55,3891.95
ENGENHARIA MECÂNICA EMPRESARIAL,Rio Grande do Sul,55,3891.95
GESTÃO DE PRODUÇÃO INDUSTRIAL,Rio Grande do Sul,55,3891.95
FABRICAÇÃO MECÂNICA,Rio Grande do Sul,54,3891.95
POLÍTICAS PÚBLICAS,Rio Grande do Sul,54,3891.95
MUSEOLOGIA,Rio Grande do Sul,54,3891.95
AGROECOLOGIA,Rio Grande do Sul,53,3891.95
VITICULTURA E ENOLOGIA,Rio Grande do Sul,53,3891.95
ENGENHARIA HÍDRICA,Rio Grande do Sul,53,3891.95
AQÜICULTURA,Rio Grande do Sul,52,3891.95
ENGENHARIA AEROESPACIAL,Rio Grande do Sul,52,3891.95
METEOROLOGIA,Rio Grande do Sul,51,3891.95
GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,Rio Grande do Sul,50,3891.95
CONSERVAÇÃO E RESTAURAÇÃO DE BENS CULTURAIS MÓVEIS,Rio Grande do Sul,50,3891.95
ENOLOGIA,Rio Grande do Sul,49,3891.95
ESCRITA CRIATIVA,Rio Grande do Sul,47,3891.95
CIÊNCIAS ATUARIAIS,Rio Grande do Sul,47,3891.95
DESIGN VISUAL,Rio Grande do Sul,47,3891.95
GESTÃO EM SAÚDE,Rio Grande do Sul,46,3891.95
OCEANOLOGIA,Rio Grande do Sul,46,3891.95
LETRAS - REDAÇÃO E REVISÃO DE TEXTOS,Rio Grande do Sul,46,3891.95
ENGENHARIA GEOLÓGICA,Rio Grande do Sul,45,3891.95
FÍSICA MÉDICA,Rio Grande do Sul,44,3891.95
MATEMÁTICA APLICADA,Rio Grande do Sul,44,3891.95
ARQUEOLOGIA,Rio Grande do Sul,44,3891.95
LETRAS - ESPANHOL,Rio Grande do Sul,44,3891.95
HORTICULTURA,Rio Grande do Sul,44,3891.95
ENGENHARIA DE PETRÓLEO,Rio Grande do Sul,44,3891.95
ENGENHARIA MECATRÔNICA,Rio Grande do Sul,43,3891.95
ENGENHARIA DE AUTOMAÇÃO,Rio Grande do Sul,43,3891.95
TECNOLOGIAS DIGITAIS,Rio Grande do Sul,43,3891.95
CIÊNCIAS DA NATUREZA - BIOLOGIA E QUÍMICA,Rio Grande do Sul,41,3891.95
ENGENHARIA ACÚSTICA,Rio Grande do Sul,41,3891.95
INFORMÁTICA BIOMÉDICA,Rio Grande do Sul,40,3891.95
ENGENHARIA INDUSTRIAL MADEIREIRA,Rio Grande do Sul,40,3891.95
DESENHO INDUSTRIAL,Rio Grande do Sul,40,3891.95
ONTOPSICOLOGIA,Rio Grande do Sul,39,3891.95
LETRAS - LíNGUA INGLESA,Rio Grande do Sul,39,3891.95
QUÍMICA DE ALIMENTOS,Rio Grande do Sul,39,3891.95
CRIAÇÃO DIGITAL,Rio Grande do Sul,38,3891.95
SANEAMENTO AMBIENTAL,Rio Grande do Sul,37,3891.95
ENGENHARIA FÍSICA,Rio Grande do Sul,37,3891.95
HISTÓRIA DA ARTE,Rio Grande do Sul,37,3891.95
COMUNICAÇÃO DIGITAL,Rio Grande do Sul,37,3891.95
FORMAÇÃO PEDAGÓGICA PARA GRADUADOS NÃO LICENCIADOS,Rio Grande do Sul,36,3891.95
ENGENHARIA BIOMÉDICA,Rio Grande do Sul,35,3891.95
PROCESSOS METALÚRGICOS,Rio Grande do Sul,35,3891.95
PRODUÇÃO FONOGRÁFICA,Rio Grande do Sul,35,3891.95
COMUNICAÇÃO SOCIAL - PRODUÇÃO EDITORIAL,Rio Grande do Sul,34,3891.95
SISTEMAS ELÉTRICOS,Rio Grande do Sul,33,3891.95
MINERAÇÃO,Rio Grande do Sul,32,3891.95
GESTÃO DESPORTIVA E DE LAZER,Rio Grande do Sul,32,3891.95
FORMAÇÃO PEDAGÓGICA DE DOCENTES PARA A EDUCAÇÃO BÁSICA E PROFISSIONAL.,Rio Grande do Sul,32,3891.95
CINEMA E AUDIOVISUAL,Rio Grande do Sul,32,3891.95
LETRAS PORTUGUÊS E INGLÊS,Rio Grande do Sul,32,3891.95
ENGENHARIA DE MINAS,Rio Grande do Sul,29,3891.95
EDUCAÇÃO DO CAMPO: CIÊNCIAS SOCIAIS E HUMANAS,Rio Grande do Sul,29,3891.95
ENGENHARIA CIVIL COSTEIRA E PORTUÁRIA,Rio Grande do Sul,29,3891.95
QUíMICA - QUíMICA FORENSE,Rio Grande do Sul,29,3891.95
CINEMA DE ANIMAÇÃO,Rio Grande do Sul,29,3891.95
ENGENHARIA DE AQUICULTURA,Rio Grande do Sul,28,3891.95
DESIGN DE ANIMAÇÃO,Rio Grande do Sul,27,3891.95
LETRAS - ESPANHOL E LITERATURA HISPâNICA,Rio Grande do Sul,27,3891.95
DESIGN DIGITAL,Rio Grande do Sul,27,3891.95
ENGENHARIA AGROINDUSTRIAL INDÚSTRIAS ALIMENTÍCIAS,Rio Grande do Sul,26,3891.95
ENGENHARIA MECÂNICA NAVAL,Rio Grande do Sul,26,3891.95
MÚSICA POPULAR,Rio Grande do Sul,26,3891.95
ESTÉTICA,Rio Grande do Sul,25,3891.95
PRODUÇÃO E POLÍTICA CULTURAL,Rio Grande do Sul,24,3891.95
TOXICOLOGIA AMBIENTAL,Rio Grande do Sul,24,3891.95
QUÍMICA MEDICINAL,Rio Grande do Sul,23,3891.95
TOXICOLOGIA ANALÍTICA,Rio Grande do Sul,21,3891.95
GESTÃO HOSPITALAR,Rio Grande do Sul,20,3891.95
LETRAS - LÍNGUA PORTUGUESA E RESPECTIVAS LITERATURAS,Rio Grande do Sul,20,3891.95
EVENTOS,Rio Grande do Sul,20,3891.95
PRODUÇÃO EM MÍDIA AUDIOVISUAL,Rio Grande do Sul,19,3891.95
SERVIÇOS PENAIS,Rio Grande do Sul,18,3891.95
ENGENHARIA MECÂNICA AUTOMOTIVA,Rio Grande do Sul,18,3891.95
MÚSICA - COMPOSIÇÃO,Rio Grande do Sul,17,3891.95
SISTEMAS EMBARCADOS,Rio Grande do Sul,17,3891.95
MúSICA - CANTO,Rio Grande do Sul,16,3891.95
GEOFISICA,Rio Grande do Sul,16,3891.95
PROGRAMA ESPECIAL FORMAÇÃO DE PROFESSORES PARA OS COMPONENTES CURRICULARES DA EDUCAÇÃO PROFISSIONAL,Rio Grande do Sul,16,3891.95
ENGENHARIA AGROINDUSTRIAL AGROQUÍMICA,Rio Grande do Sul,14,3891.95
AGROPECUÁRIA,Rio Grande do Sul,13,3891.95
LETRAS - TRADUÇÃO INGLÊS - PORTUGUÊS,Rio Grande do Sul,12,3891.95
LETRAS - TRADUÇÃO ESPANHOL - PORTUGUÊS,Rio Grande do Sul,12,3891.95
SISTEMAS DE TELECOMUNICAÇÕES,Rio Grande do Sul,12,3891.95
ENGENHARIA AUTOMOTIVA,Rio Grande do Sul,10,3891.95
MÚSICA - VIOLÃO,Rio Grande do Sul,10,3891.95
MÚSICA E TECNOLOGIA,Rio Grande do Sul,10,3891.95
MÚSICA - PIANO,Rio Grande do Sul,8,3891.95
PODOLOGIA,Rio Grande do Sul,7,3891.95
MúSICA - CIêNCIAS MUSICAIS,Rio Grande do Sul,7,3891.95
COMUNICAÇÃO SOCIAL - HABILITAÇÃO REALIZAÇÃO AUDIOVISUAL,Rio Grande do Sul,7,3891.95
MUSICOTERAPIA,Rio Grande do Sul,6,3891.95
"INTERDISCIPLINAR EM HUMANIDADES, ARTES E TECNOLOGIA",Rio Grande do Sul,5,3891.95
ENGENHARIA DE GESTÃO DE ENERGIA,Rio Grande do Sul,4,3891.95
ENGENHARIA DE SERVIÇOS,Rio Grande do Sul,4,3891.95
ARTES CÊNICAS,Rio Grande do Sul,4,3891.95
DIREITO,Rio de Janeiro,20983,4374.89
ADMINISTRAÇÃO,Rio de Janeiro,10615,4374.89
PSICOLOGIA,Rio de Janeiro,9252,4374.89
ENFERMAGEM,Rio de Janeiro,8944,4374.89
EDUCAÇÃO FÍSICA,Rio de Janeiro,8725,4374.89
NUTRIÇÃO,Rio de Janeiro,6053,4374.89
PEDAGOGIA,Rio de Janeiro,5714,4374.89
FISIOTERAPIA,Rio de Janeiro,4504,4374.89
MEDICINA,Rio de Janeiro,4157,4374.89
CIÊNCIAS CONTÁBEIS,Rio de Janeiro,4120,4374.89
GESTÃO DE RECURSOS HUMANOS,Rio de Janeiro,3383,4374.89
ENGENHARIA DE PRODUÇÃO,Rio de Janeiro,3338,4374.89
ENGENHARIA CIVIL,Rio de Janeiro,3291,4374.89
FARMÁCIA,Rio de Janeiro,2873,4374.89
BIOMEDICINA,Rio de Janeiro,2869,4374.89
ENGENHARIA MECÂNICA,Rio de Janeiro,2665,4374.89
ODONTOLOGIA,Rio de Janeiro,2655,4374.89
ARQUITETURA E URBANISMO,Rio de Janeiro,2434,4374.89
MEDICINA VETERINÁRIA,Rio de Janeiro,2312,4374.89
ENGENHARIA ELÉTRICA,Rio de Janeiro,1985,4374.89
HISTÓRIA,Rio de Janeiro,1924,4374.89
CIÊNCIAS BIOLÓGICAS,Rio de Janeiro,1881,4374.89
CIÊNCIA DA COMPUTAÇÃO,Rio de Janeiro,1599,4374.89
MATEMÁTICA,Rio de Janeiro,1485,4374.89
SERVIÇO SOCIAL,Rio de Janeiro,1460,4374.89
CIÊNCIAS ECONÔMICAS,Rio de Janeiro,1441,4374.89
SISTEMAS DE INFORMAÇÃO,Rio de Janeiro,1409,4374.89
JORNALISMO,Rio de Janeiro,1397,4374.89
ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,Rio de Janeiro,1227,4374.89
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,Rio de Janeiro,1109,4374.89
PUBLICIDADE E PROPAGANDA,Rio de Janeiro,1082,4374.89
RELAÇÕES INTERNACIONAIS,Rio de Janeiro,1071,4374.89
GEOGRAFIA,Rio de Janeiro,1069,4374.89
LOGÍSTICA,Rio de Janeiro,1051,4374.89
FÍSICA,Rio de Janeiro,1034,4374.89
ESTÉTICA E COSMÉTICA,Rio de Janeiro,1004,4374.89
MARKETING,Rio de Janeiro,993,4374.89
QUÍMICA,Rio de Janeiro,947,4374.89
CIÊNCIAS SOCIAIS,Rio de Janeiro,900,4374.89
DESIGN,Rio de Janeiro,766,4374.89
GASTRONOMIA,Rio de Janeiro,760,4374.89
ENGENHARIA QUÍMICA,Rio de Janeiro,689,4374.89
DESIGN GRÁFICO,Rio de Janeiro,649,4374.89
FILOSOFIA,Rio de Janeiro,631,4374.89
TURISMO,Rio de Janeiro,631,4374.89
ENGENHARIA DE COMPUTAÇÃO,Rio de Janeiro,507,4374.89
LETRAS - PORTUGUÊS E LITERATURAS DE LÍNGUA PORTUGUESA,Rio de Janeiro,502,4374.89
LETRAS - PORTUGUÊS E INGLÊS,Rio de Janeiro,495,4374.89
LETRAS - LÍNGUA PORTUGUESA,Rio de Janeiro,475,4374.89
ENGENHARIA DE CONTROLE E AUTOMAÇÃO,Rio de Janeiro,462,4374.89
CIÊNCIAS MILITARES,Rio de Janeiro,433,4374.89
CINEMA E AUDIOVISUAL,Rio de Janeiro,412,4374.89
PROCESSOS GERENCIAIS,Rio de Janeiro,377,4374.89
LETRAS - INGLÊS,Rio de Janeiro,362,4374.89
TEATRO,Rio de Janeiro,334,4374.89
FONOAUDIOLOGIA,Rio de Janeiro,329,4374.89
RADIOLOGIA,Rio de Janeiro,329,4374.89
SISTEMA DE INFORMAÇÃO,Rio de Janeiro,308,4374.89
DESIGN DE INTERIORES,Rio de Janeiro,298,4374.89
PROGRAMA ESPECIAL DE FORMAÇÃO DE DOCENTE,Rio de Janeiro,287,4374.89
DESIGN DE MODA,Rio de Janeiro,284,4374.89
ESTATÍSTICA,Rio de Janeiro,283,4374.89
BIBLIOTECONOMIA,Rio de Janeiro,281,4374.89
GESTÃO AMBIENTAL,Rio de Janeiro,277,4374.89
CIÊNCIAS MATEMÁTICAS E DA TERRA,Rio de Janeiro,275,4374.89
ADMINISTRAÇÃO PÚBLICA,Rio de Janeiro,272,4374.89
ENGENHARIA AMBIENTAL,Rio de Janeiro,247,4374.89
PRODUÇÃO AUDIOVISUAL,Rio de Janeiro,247,4374.89
COMUNICAÇÃO SOCIAL - JORNALISMO,Rio de Janeiro,246,4374.89
PRODUÇÃO CULTURAL,Rio de Janeiro,242,4374.89
ENGENHARIA DE PETRÓLEO,Rio de Janeiro,239,4374.89
ENGENHARIA METALÚRGICA,Rio de Janeiro,233,4374.89
ARTES VISUAIS,Rio de Janeiro,228,4374.89
TEOLOGIA,Rio de Janeiro,224,4374.89
REDES DE COMPUTADORES,Rio de Janeiro,220,4374.89
JOGOS DIGITAIS,Rio de Janeiro,218,4374.89
HOTELARIA,Rio de Janeiro,209,4374.89
ENGENHARIA AGRÍCOLA E AMBIENTAL,Rio de Janeiro,207,4374.89
LETRAS - PORTUGUÊS,Rio de Janeiro,206,4374.89
AGRONOMIA,Rio de Janeiro,205,4374.89
BIOLOGIA,Rio de Janeiro,205,4374.89
ENGENHARIA DE MATERIAIS,Rio de Janeiro,202,4374.89
MÚSICA,Rio de Janeiro,185,4374.89
CIÊNCIAS ATUARIAIS,Rio de Janeiro,182,4374.89
ARQUIVOLOGIA,Rio de Janeiro,178,4374.89
CIÊNCIAS DA COMPUTAÇÃO,Rio de Janeiro,178,4374.89
LETRAS - PORTUGUÊS E FRANCÊS,Rio de Janeiro,176,4374.89
CIÊNCIA ECONÔMICA,Rio de Janeiro,169,4374.89
QUÍMICA INDUSTRIAL,Rio de Janeiro,163,4374.89
ENGENHARIA DE TELECOMUNICAÇÕES,Rio de Janeiro,162,4374.89
ZOOTECNIA,Rio de Janeiro,159,4374.89
ENGENHARIA DE ALIMENTOS,Rio de Janeiro,154,4374.89
ESTÉTICA,Rio de Janeiro,152,4374.89
MODA,Rio de Janeiro,149,4374.89
FOTOGRAFIA,Rio de Janeiro,144,4374.89
SEGURANÇA PÚBLICA,Rio de Janeiro,141,4374.89
TECNOLOGIAS DA INFORMAÇÃO E COMUNICAÇÃO,Rio de Janeiro,140,4374.89
MUSEOLOGIA,Rio de Janeiro,133,4374.89
LETRAS - PORTUGUÊS E ESPANHOL,Rio de Janeiro,133,4374.89
ESTÉTICA E COSMETOLOGIA,Rio de Janeiro,132,4374.89
TERAPIA OCUPACIONAL,Rio de Janeiro,129,4374.89
